x,y,z,roll,pitch,yaw
-0.5224272019851182,-0.4109687660476304,-0.47201060065103156,70.84902828259064,47.15483507242439,-89.91818558487569
0.6206633121043705,-0.32474698035788574,-0.4170564723489176,125.04164818022991,-1.7168588274055767,-3.1985335713656875
0.514926420804832,-0.14962990611676416,0.03584289610216845,84.31474030419378,-56.56307907391711,53.60246744900931
0.3521953147558892,0.2657722672763175,-0.5828883539538555,-129.27650873318882,-75.19085456688029,-40.08977751136062
0.36802833147717706,0.4616571458787783,-0.4643124781651087,-69.42164330711184,-60.59330054800954,-69.25603410004773
-0.5504168225731167,0.35903954542285077,-0.3637179730216952,-122.4971914761767,2.188154839933635,-2.7082608065530445
-0.5383337762032907,0.059250717531794006,0.45364192236320705,-79.573921494316,57.684470919083175,57.92967988241337
-0.5369811735909533,0.7574234704194738,0.43861144765862287,-108.73043186704237,71.01930910758936,72.28254763530568
-0.8882818385379837,0.4436704117033417,-0.1693080633462737,77.13342727534459,63.710694239164866,-68.79301667936812
-1.3377298001797293,-0.5045597838562914,-0.7533754249559728,108.61141133338624,-39.60176562127209,46.53049147772337
-1.20199285755623,-0.2566012345628733,-1.049306903997348,159.65656181507532,-64.25558960208491,21.69046390014889
-1.699402422668147,-0.12561569487081312,-0.2317887886923807,156.3057775035261,14.837634229215517,-4.425979838373752
